Code UAI de l'établissement,Établissement,"Statut de l’établissement de la filière de formation (public, privé…)",Département de l’établissement,Région de l’établissement,Commune de l’établissement,Coordonnées GPS de la formation,Filière de formation,Filière de formation très agrégée,Filière de formation détaillée bis,Capacité de l’établissement par formation,Effectif total des candidats en phase principale,Rang du dernier appelé du groupe 1,f_ratio_candidats,f_ratio_admis,f_selectivity_candidats,b_ratio_candidats,b_ratio_admis,b_selectivity_candidats,gen_candidats_ratio,tech_candidats_ratio,prof_candidats_ratio,gen_admis_ratio,tech_admis_ratio,prof_admis_ratio,gen_selectivity_candidats,tech_selectivity_candidats,prof_selectivity_candidats,sans_mention_ratio,assez_bien_mention_ratio,bien_mention_ratio,tres_bien_mention_ratio,tres_bien_avec_felicitation_mention_ratio,meme_academie_ratio,meme_etablissement_ratio,last_call_rank_ratio,pressure_ratio,taux_acces_ratio,longitude,latitude,cluster
0620006V,Lycée Robespierre,Public,Pas-de-Calais,Hauts-de-France,Arras,"50.287, 2.76405",CPGE - BCPST,CPGE,BCPST,0.1304347826086956,0.550755033557047,0.6427118644067796,0.8090222207966049,0.8648648648648647,-0.3916570544937865,-0.3852281808686818,0.3076923076923076,-0.8378520785530965,-0.7218708952150413,0.5819985585840488,0.9856778969822448,0.0,0.0,0.0,-1.2146134361887688,0.0,0.0,1.875,0.3999999999999999,-0.233009708737864,-0.1142857142857143,0.0,0.1842105263157896,-0.1568627450980391,-0.1571133686974386,-0.3661797941055333,0.3100000000000001,0.6391009241734096,0.1190040091158686,0
0630069H,Lycée Jean Zay,Public,Puy-de-dôme,Auvergne-Rhône-Alpes,Thiers,"45.8626, 3.5295",CPGE - PTSI,CPGE,PTSI,-0.9130434782608696,-0.4039429530201342,-0.4501694915254237,-0.6343362087369361,-0.2432432432432433,-0.1077871511766429,-0.9717939936465644,-0.8461538461538461,0.4402809852686186,-0.7815939309587921,-0.4645852064168748,0.0,0.0,0.0,0.0,-1.3034291288734048,0.0,0.0,0.625,0.0666666666666666,1.0485436893203886,-0.5142857142857143,0.0,0.6578947368421053,2.0392156862745097,-0.0478294395756342,0.051473426605521,0.5100000000000001,-0.5878796702649123,0.3457749488398891,0
0650025Z,Lycée Théophile Gautier,Public,Hautes-Pyrénées,Occitanie,Tarbes,"43.2332, 0.07191",CPGE - PCSI,CPGE,PCSI,-0.4347826086956521,0.4526006711409396,0.4447457627118644,-0.0683264430972894,-0.2702702702702703,0.9152808588624544,-0.5300384372065345,0.5384615384615384,-1.0499648395230037,-0.7845112388426696,-0.303662346268564,0.0,0.0,0.0,0.0,-1.3077675339336003,0.0,0.0,1.5,1.1333333333333333,-0.3495145631067959,-0.5714285714285715,0.0,-0.1315789473684208,0.2352941176470588,-0.2104942830801462,-0.5131904132327938,0.3100000000000001,-1.317068435976903,-0.6785648950171572,0
0690026D,Lycée du Parc,Public,Rhône,Auvergne-Rhône-Alpes,Lyon 6e  Arrondissement,"45.7716, 4.85656",CPGE - PCSI,CPGE,PCSI,4.217391304347826,4.282298657718121,3.0698305084745763,-0.3171051928122405,-0.0540540540540541,-0.1079191046474607,0.0191036954391298,0.7692307692307692,-0.8846646359454162,0.4499360472501179,-0.3027651050017482,0.0,0.0,0.0,0.0,0.5280113984605368,0.0,0.0,0.0,-0.6333333333333332,-1.4368932038834952,1.085714285714286,9.0,-1.1052631578947367,-0.392156862745098,-0.6575560908228777,-0.502498480704549,-0.8300000000000002,-0.6131159133925433,0.7389275300276333,1
0730016W,Lycée Monge,Public,Savoie,Auvergne-Rhône-Alpes,Chambéry,"45.5638, 5.93454",CPGE - TSI,CPGE,TSI,-0.391304347826087,-0.5390100671140939,-0.4366101694915254,-1.6207548215997725,-0.7027027027027027,-0.9132349897082253,0.8916543837666722,0.0,0.5695328267907434,-1.7529821709252271,208.27712176904203,0.0,-1.0,1.0,0.0,0.0,-0.1538461538461538,0.0,0.0,-0.2666666666666666,0.233009708737864,0.5428571428571428,0.0,0.5000000000000001,0.1568627450980392,0.5779027861872427,1.3593127287829647,0.1899999999999999,-0.6707432905565148,1.05828808604527,0
0740003B,Lycée Berthollet,Public,Haute-Savoie,Auvergne-Rhône-Alpes,Annecy,"45.9063, 6.12758",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,0.0549496644295302,0.1003389830508474,0.6869963081069494,0.6756756756756757,-0.2746061573793037,-0.6857945779941362,-0.8461538461538461,0.4402809852686186,-0.7950986786923171,0.0013161054006144,0.0,0.0,0.0,0.0,-1.3235123933884674,0.0,0.0,1.125,-0.0333333333333333,0.0,0.1714285714285713,0.75,-0.0526315789473681,0.0,-0.1421504638226749,0.0150905084024067,0.6100000000000002,-0.5757607271365875,1.1154777943270973,0
0750655E,Lycée Louis Le Grand,Public,Paris,Ile-de-France,Paris  5e  Arrondissement,"48.8478, 2.34486",CPGE - Lettres,CPGE,Lettres,2.217391304347826,1.8896812080536916,0.7240677966101695,1.1997184175117206,0.8918918918918918,-0.1549261371127361,0.1860471597546404,0.0769230769230768,-0.1789690768259051,0.4762869662272964,-0.1605867534195112,0.5010377480039138,0.0,0.0,0.0,0.5671985411214775,0.0,0.0,0.0,-0.6333333333333332,-1.3980582524271843,0.8285714285714287,10.75,-1.631578947368421,-0.0784313725490195,-0.8862253235115329,-0.3548143423563968,-0.8700000000000001,0.23998003286258,-0.0051845207984458,1
0750663N,Lycée Chaptal,Public,Paris,Ile-de-France,Paris  8e  Arrondissement,"48.8817, 2.31967",CPGE - MPSI,CPGE,MPSI,4.304347826086956,5.251258389261745,4.192542372881356,-0.6191042599257528,-0.027027027027027,-0.5515028851599963,1.023129520503772,-0.2307692307692307,1.5585752264478228,0.4267163294413902,-0.2945212710746988,0.0,0.0,0.0,0.0,0.4934807471726088,0.0,0.0,0.0,-0.5999999999999999,-0.5048543689320386,1.3714285714285714,0.25,-1.026315789473684,-0.2352941176470588,-0.5699981924687517,-0.5831088462929722,-0.7700000000000001,0.2493812267310051,-0.0126472681648942,0
0750679F,Lycée Paul Valery,Public,Paris,Ile-de-France,Paris 12e  Arrondissement,"48.8398, 2.40918",CPGE - MPSI,CPGE,MPSI,0.1304347826086956,1.644714765100671,1.727457627118644,-0.6014392363675993,0.108108108108108,-0.7357908795042626,2.1225359259388576,0.3076923076923076,0.7649614149161104,0.3790879409738594,-0.1305368047819926,1.6516945125464155,0.0,0.0,0.0,0.4226513216332465,0.0,0.0,0.5,-0.4999999999999999,0.8155339805825244,0.1999999999999999,0.0,-1.5526315789473684,-0.3137254901960783,-0.2271455452654312,-0.6677639757331894,-0.7300000000000001,0.2377614620381732,0.0138708150733277,0
0750679F,Lycée Paul Valery,Public,Paris,Ile-de-France,Paris 12e  Arrondissement,"48.8398, 2.40918",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,0.1723993288590604,1.5593220338983051,1.2638908032097305,0.9729729729729728,-0.1995181457156845,0.4365497735329412,0.0769230769230768,0.0211638665115662,0.3148806285811866,0.1526660311328179,0.0,0.0,0.0,0.0,0.3271669435443323,0.0,0.0,0.25,0.0,0.3106796116504854,0.1999999999999999,0.0,-0.6052631578947368,-0.0784313725490195,1.5568312189660354,-0.1092000945666977,0.45,0.2377614620381732,0.0138708150733277,0
0750699C,Lycée Janson De Sailly,Public,Paris,Ile-de-France,Paris 16e  Arrondissement,"48.8655, 2.27947",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,1.1539429530201342,1.1172881355932205,1.2732381338122614,1.0540540540540542,-0.2747916034761247,-0.0159459952285236,-0.5384615384615385,2.2744766372717757,0.4742656528693555,-0.1521815619162072,0.0,0.0,0.0,0.0,0.564192593018161,0.0,0.0,0.0,-0.6333333333333332,-0.7378640776699028,1.3142857142857145,2.0,-1.368421052631579,-0.4705882352941176,-0.2853293376142906,-0.5735303900404044,-0.6100000000000001,0.2448886208115799,-0.0245568530847527,0
0760052U,Lycée François 1er,Public,Seine-Maritime,Normandie,Le Havre,"49.4967, 0.11354",CPGE - PCSI,CPGE,PCSI,0.1304347826086956,-0.135486577181208,0.0379661016949152,-0.3802716483969645,-0.2702702702702703,0.3932478320369905,-0.5005994507626763,-0.2307692307692307,-0.2674438274173154,-0.3621140131667368,0.128431006581588,1.954769867813346,0.0,0.0,0.0,-0.6796095423097084,0.0,0.0,0.0,0.0333333333333333,0.6601941747572815,-0.0285714285714286,0.0,0.736842105263158,1.0980392156862746,0.1385973355294575,0.3055141543666073,0.25,0.419933858857296,-0.6662316606834828,0
0760091L,Lycée Jeanne D'Arc,Public,Seine-Maritime,Normandie,Rouen,"49.4441, 1.10826",CPGE - Lettres,CPGE,Lettres,2.1739130434782608,0.071728187919463,0.3335593220338983,0.9306301137489204,0.6216216216216216,-0.0183123590361326,-0.3605657311907577,-0.2307692307692307,-0.0996290487107045,-0.634868214829194,0.449945820857863,7.536462140967116,0.0,0.0,0.0,-1.0852294685511634,0.0,0.0,0.75,0.1666666666666666,0.0388349514563107,0.0857142857142857,0.75,0.6842105263157895,0.1568627450980392,-0.0185396179512151,1.0183245497979816,0.63,0.40534675568682,-0.3715375733331952,0
0330021U,Lycée Montaigne,Public,Gironde,Nouvelle Aquitaine,Bordeaux,"44.8335, -0.57306",CPGE - BCPST,CPGE,BCPST,1.9565217391304348,1.201761744966443,2.0854237288135598,1.13682411642814,0.7567567567567568,-0.039817877394371,-0.0903058422022439,0.3846153846153846,-0.711755461792858,0.1692268500892186,0.8573569534741752,1.3407819703385853,0.0,0.0,0.0,0.1105613897944584,0.0,0.0,0.125,-0.4333333333333333,0.504854368932039,0.3714285714285714,0.75,0.0526315789473684,-0.3137254901960783,0.2246063442845156,-0.1781335955451281,-0.3100000000000001,-0.8732710746895737,-0.8696426309813631,0
0100022V,Lycée Chrestien de Troyes,Public,Aube,Grand-Est,Troyes,"48.2689, 4.07874",CPGE - MPSI,CPGE,MPSI,0.1304347826086956,-0.0473993288590604,-0.0949152542372881,-0.5611425200307946,0.1891891891891892,-0.7958020168894684,-0.0253260270972721,0.3846153846153846,-0.6728199349584196,-0.5652725433694495,0.0619777489883771,1.7357188153902925,0.0,0.0,0.0,-0.9817319203844777,0.0,0.0,0.8750000000000001,0.0333333333333333,0.1553398058252428,0.1142857142857143,0.0,0.0789473684210527,0.392156862745098,-0.2732018954032598,0.1536861847335141,0.1100000000000001,0.0794387015814258,0.5084918747449401,0
0420041S,Lycée Claude Fauriel,Public,Loire,Auvergne-Rhône-Alpes,Saint-Etienne,"45.438, 4.39398",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + HGG,-0.9130434782608696,-0.3125,0.0976271186440678,0.1098954992673046,0.2972972972972972,-0.2654444399002626,0.5220503622953955,-0.0769230769230768,0.4369186033625492,-0.0164055766273615,-0.0673311893357789,0.0,0.0,0.0,0.0,-0.165497460165929,0.0,0.0,0.625,0.3666666666666666,0.7378640776699029,-0.5142857142857143,0.0,0.2631578947368423,0.3137254901960785,1.0354058465970968,-0.1417502509239793,0.49,-0.7056303167703154,0.6018843511164867,0
0782562L,Lycée Hoche,Public,Yvelines,Ile-de-France,Versailles,"48.8058, 2.13676",CPGE - ECG,CPGE,ECG - Mathématiques approfondies + ESH,-0.9130434782608696,1.4484060402684564,0.0759322033898305,0.0553223999443317,0.4864864864864863,-0.5627293740024376,-0.1150206483505011,0.4615384615384616,-0.7807522972922272,0.5398787836094077,-0.3738886091347569,0.0,0.0,0.0,0.0,0.6617676004388962,0.0,0.0,0.0,-0.6333333333333332,-1.087378640776699,1.342857142857143,4.25,-0.7105263157894736,-0.1568627450980391,-1.0051931210647824,-0.8421521922246528,-0.95,0.2283325360344434,-0.0668358795502501,1
0690519P,Lycée Notre Dame Des Minimes,Privé sous contrat d'association,Rhône,Auvergne-Rhône-Alpes,Lyon 5e  Arrondissement,"45.7593, 4.78912",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + ESH,-1.173913043478261,0.6203859060402684,-0.1138983050847457,0.1451159657344881,0.5675675675675674,-0.5773556066564829,-0.4459182862682326,-0.4615384615384615,0.6655916163165868,0.5173512651204841,-0.1798826736905499,0.0,0.0,0.0,0.0,0.6282663369123005,0.0,0.0,0.0,-0.4666666666666666,0.3495145631067962,0.6285714285714287,0.0,-0.7894736842105261,-0.4705882352941176,-0.8241678647630913,-0.8054437195276138,-0.8500000000000001,-0.6165269660350667,0.7189478681620799,0
0130040Y,Lycée Thiers,Public,Bouches-du-Rhône,Provence-Alpes-Côte d'Azur,Marseille  1er Arrondissement,"43.2968, 5.38259",CPGE - MP2I,CPGE,MP2I,0.1304347826086956,0.3309563758389262,-0.2169491525423728,-1.153870807452761,-0.7297297297297298,1.091170850113797,1.2034258990069786,0.3846153846153846,0.063441064159743,0.0350795215652757,0.2463506570049134,1.1717352521762996,0.0,0.0,0.0,-0.0889326204525687,0.0,0.0,0.0,-0.5666666666666667,-0.3883495145631067,1.2000000000000002,0.5,-0.0263157894736842,-0.3137254901960783,-0.8370540292856623,-0.2372203110903145,-0.7100000000000001,-1.2994307979228643,0.8947683000622886,0
0030026M,Lycée Paul Constans,Public,Allier,Auvergne-Rhône-Alpes,Montluçon,"46.3359, 2.57751",CPGE - PTSI,CPGE,PTSI,-0.9130434782608696,-0.5708892617449665,-0.5993220338983051,-1.1853643068790776,-0.7297297297297298,0.963803727620678,-0.8869890120199647,-0.8461538461538461,0.4402809852686186,-0.4393203851078409,0.3235769169293249,0.0,0.0,0.0,0.0,-0.7944251627520147,0.0,0.0,1.5,-0.0999999999999999,1.0485436893203886,-0.5428571428571429,0.0,0.368421052631579,2.3529411764705883,0.2029075175285293,0.751370511502145,0.5300000000000001,-0.4566234738659288,0.0637399799877495,0
0830053G,Lycée Dumont d'Urville,Public,Var,Provence-Alpes-Côte d'Azur,Toulon,"43.1179, 5.93876",CPGE - Lettres,CPGE,Lettres,2.217391304347826,0.1036073825503355,-0.0027118644067796,0.6449192771060702,0.7837837837837839,-0.4242380016122973,-0.3850154715771925,0.5384615384615384,-0.9727231359331272,-0.9418230077604745,0.1979790136566092,4.368044395758381,-0.01,0.01,0.0,-1.5295251822469518,-0.7314234556848702,0.0,0.75,0.3,0.4271844660194176,-0.2571428571428572,0.0,0.2368421052631581,0.627450980392157,-0.53807832703798,0.9690069772150188,0.65,-1.3490435879836686,1.0595382962035236,0
0860035W,Lycée Camille Guérin,Public,Vienne,Nouvelle Aquitaine,Poitiers,"46.5678, 0.36531",CPGE - PCSI,CPGE,PCSI,0.1304347826086956,0.2210570469798657,0.7647457627118645,-0.3001025139688576,-0.2162162162162162,0.3444897655221983,-0.2142924333681879,0.2307692307692308,-0.6629459805113367,-0.2506307945230638,-0.2683284485749014,0.0,0.0,0.0,0.0,-0.5138199242294423,0.0,0.0,0.25,-0.0999999999999999,0.6213592233009707,-0.0857142857142857,1.25,0.5526315789473686,0.0784313725490196,0.4408967130102856,-0.1525810322617104,0.03,-0.3923126520934299,-0.591642700602071,0
0930830X,Lycée Albert Schweitzer,Public,Seine-Saint-Denis,Ile-de-France,Le Raincy,"48.8988, 2.51123",CPGE - Lettres,CPGE,Lettres,-0.4347826086956521,-0.6061241610738255,-0.5505084745762712,1.793081537937277,1.0,0.1106626589846351,0.9193595038074664,1.153846153846154,-0.6994576782953195,-0.1993856054811199,0.4457275043113928,6.001359889375291,0.0,0.0,0.0,-0.4376118597056694,0.0,0.0,1.25,0.6666666666666666,-0.4660194174757281,0.0,0.0,0.7894736842105264,1.0196078431372548,0.58880283081284,1.983703660593184,0.67,0.2541234218681768,0.0441039777865502,0
0860035W,Lycée Camille Guérin,Public,Vienne,Nouvelle Aquitaine,Poitiers,"46.5678, 0.36531",CPGE - Lettres,CPGE,Lettres,0.1304347826086956,-0.2411912751677852,-0.0867796610169491,0.8876687327540387,0.7837837837837839,-0.2509904862098201,-0.3875839513363235,0.3846153846153846,-0.8898827737401563,-0.5812023648927351,0.583692745172476,0.0,-0.03,0.03,0.0,-0.9515272103889096,-0.858356940509915,0.0,0.0,-0.1999999999999999,0.6601941747572815,0.0857142857142857,0.75,0.0263157894736842,-0.4705882352941176,0.1763385052029943,0.5473206261165364,0.67,-0.3923126520934299,-0.591642700602071,0
0870056N,Lycée Turgot,Public,Haute-Vienne,Nouvelle Aquitaine,Limoges,"45.8286, 1.2492",CPGE - PTSI,CPGE,PTSI,-0.6521739130434783,-0.4995805369127516,-0.3715254237288136,-0.8696256759391622,-0.7837837837837839,3.150437911151524,0.3723338229887145,0.4615384615384616,-0.5059099807097408,-0.0084560795859348,0.7750868770371984,0.0,0.0,0.0,0.0,-0.1536755546409297,0.0,0.0,0.0,0.1666666666666666,0.1553398058252428,0.0285714285714285,1.7500000000000002,0.0526315789473684,2.5098039215686274,0.6354000761353031,0.720830319014547,0.07,-0.5973085962686421,-0.3297829241141691,0
0900004R,Lycée Raoul Follereau,Public,Territoire de Belfort,Bourgogne-Franche-Comté,Belfort,"47.6386, 6.84405",CPGE - PTSI,CPGE,PTSI,-0.217391304347826,-0.3435402684563758,-0.4962711864406779,-0.3219806658326989,-0.1621621621621621,0.1515678626709616,-0.8692356684831002,-0.8461538461538461,0.4402809852686186,-1.0910732440852204,0.3802598093617571,0.0,0.0,0.0,0.0,-1.7636639314849774,0.0,0.0,3.375,0.8666666666666666,-0.8932038834951456,-0.4000000000000001,0.0,0.3157894736842105,2.3529411764705883,-0.4736270284269529,0.5591682143533233,0.63,-0.0953569472465459,1.3277380009820965,0
0060014H,Lycée Jules Ferry,Public,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Cannes,"43.5597, 7.02186",CPGE - TSI,CPGE,TSI,-0.5217391304347826,-0.6078020134228188,-0.504406779661017,-1.4732598820174485,-0.9729729729729728,6.1214629018327855,2.7197164957704976,0.9230769230769232,0.174677813811109,-1.7529821709252271,220.55189602173888,0.0,-1.0,1.0,0.0,0.0,-0.104089219330855,0.0,3.375,-0.0666666666666666,-0.3106796116504853,0.0,0.0,0.7105263157894737,1.3333333333333337,0.899132622847233,1.8316472995781885,0.1699999999999999,-1.226523014205787,1.380415694877619,0
0060030A,Lycée Masséna,Public,Alpes-Maritimes,Provence-Alpes-Côte d'Azur,Nice,"43.6991, 7.2757",CPGE - PCSI,CPGE,PCSI,2.217391304347826,1.029781879194631,1.4942372881355932,-0.1804221518242189,-0.027027027027027,0.0087498535344391,0.4265145305081888,-0.1538461538461538,0.566781331819388,0.3854481419442091,-0.3535114807944702,0.7322685862317442,0.0,0.0,0.0,0.4321097432918308,0.0,0.0,0.0,-0.5999999999999999,-0.6601941747572815,1.142857142857143,3.0,0.3157894736842105,-0.1568627450980391,-0.0275800494310639,-0.0342743741951217,-0.5700000000000001,-1.1878644175904938,1.455617909704904,0
0380027Y,Lycée Champollion,Public,Isère,Auvergne-Rhône-Alpes,Grenoble,"45.1873, 5.72556",CPGE - ECG,CPGE,ECG - Mathématiques appliquées + HGG,-0.9130434782608696,0.1027684563758389,0.8461016949152542,0.1084275450072518,0.0540540540540539,0.1811485454855254,-0.1106582878344724,-0.8461538461538461,0.4402809852686186,0.3892496607392796,-0.4645852064168748,0.0,0.0,0.0,0.0,0.4377630815863963,0.0,0.0,0.0,-0.3333333333333333,1.5922330097087378,-0.4000000000000001,0.0,0.0789473684210527,-0.0784313725490195,0.8993545491838741,-0.5443234056465842,-0.1100000000000001,-0.775154779980172,0.9963760199618864,0
0210015C,Lycée Carnot,Public,Côte-d'Or,Bourgogne-Franche-Comté,Dijon,"47.3237, 5.04925",CPGE - Lettres,CPGE,Lettres,2.1739130434782608,0.1799496644295302,0.3064406779661017,0.7118541558338582,0.8918918918918918,-0.4837657829075727,-0.4264010459229763,-0.2307692307692307,-0.1785253231697519,-0.7053529157309498,-0.0561501987887944,1.3463315645866754,-0.01,0.01,0.0,-1.1743121769343254,-0.8344370860927153,0.0,0.375,-0.0333333333333333,0.1553398058252428,0.2285714285714285,0.75,0.1842105263157896,0.1568627450980392,-0.221147758384168,0.797519449044443,0.5100000000000001,-0.182685441322267,0.796013547893492,0
0590221V,Lycée Henri Wallon,Public,Nord,Hauts-de-France,Valenciennes,"50.3641, 3.52067",CPGE - MP2I,CPGE,MP2I,-0.9130434782608696,-0.2588087248322148,-0.2847457627118644,-1.1230259542976937,-0.8648648648648649,3.732881808693463,0.8276112169155407,0.0,0.5137156738382698,-0.1786550686493519,-0.104446893121458,0.0,0.0,0.0,0.0,-0.4067829347270779,0.0,0.0,0.0,-0.4999999999999999,-0.4660194174757281,1.1714285714285717,1.0,0.4210526315789474,0.0784313725490196,-0.0672767121425663,-0.2265497348225483,-0.39,0.6604824004936317,0.3431589877741594,0
0300002P,Lycée Jean-Baptiste Dumas,Public,Gard,Occitanie,Alès,"44.1311, 4.07527",CPGE - TSI,CPGE,TSI,-0.4347826086956521,-0.5633389261744967,-0.4230508474576271,-1.3764794896715624,-0.891891891891892,2.689617178732272,3.2852161933051125,2.076923076923077,-0.4020336038022271,-1.7529821709252271,194.8992653366792,0.0,-1.0,1.0,0.0,0.0,-0.2080745341614907,0.0,0.75,0.9333333333333332,-0.1165048543689319,-0.4000000000000001,0.0,-0.0526315789473681,0.4705882352941176,0.8510119975593033,1.5033100495106655,0.45,-1.068061593072512,0.5074638583351909,0
0930121B,Lycée Jean Jaurès,Public,Seine-Saint-Denis,Ile-de-France,Montreuil,"48.8636, 2.44918",CPGE - PCSI,CPGE,PCSI,-0.4347826086956521,-0.022231543624161,0.2684745762711864,-0.18010425388328,-0.2702702702702703,0.7282232990564679,2.3341476337271105,1.5384615384615383,-0.4148698574563377,-0.3118580407873447,-0.4645852064168748,0.0,0.0,0.0,0.0,-0.6048725678269153,0.0,0.0,3.25,1.1666666666666663,-0.932038834951456,-0.5714285714285715,0.0,0.3421052631578947,1.568627450980392,0.3188406361217528,-0.1993563991615723,0.01,0.2443617102407844,0.0257211483269182,0
0930125F,Lycée Paul Eluard,Public,Seine-Saint-Denis,Ile-de-France,Saint-Denis,"48.9422, 2.36431",CPGE - PCSI,CPGE,PCSI,-0.9130434782608696,-0.1958892617449664,-0.151864406779661,-0.0488793606290038,-0.2162162162162162,0.7377822357338413,3.591904263220661,0.9230769230769232,0.5382324792164842,-0.2368268523491634,-0.1399868582492952,0.0,0.0,0.0,0.0,-0.4932917198157558,0.0,0.0,2.875,0.8999999999999999,-0.3883495145631067,-0.6571428571428573,0.0,-0.6315789473684209,-0.4705882352941176,0.0506191753244406,-0.3077490761584007,-0.0900000000000001,0.2661591685905833,0.0005777037461123,0
0952196W,LYCEE POLYVALENT GUSTAVE MONOD,Public,Val-d'oise,Ile-de-France,Enghien-les-Bains,"48.9727, 2.2948",CPGE - PCSI,CPGE,PCSI,-0.217391304347826,-0.2420302013422818,0.0650847457627118,-0.2562640151527085,0.1351351351351351,-0.3908002104694035,1.6531569137319688,0.4615384615384616,0.2164069489469796,-0.0975909120180284,-0.4645852064168748,2.306905716341424,0.0,0.0,0.0,-0.2862303015019631,0.0,0.0,0.0,0.8333333333333333,0.233009708737864,-0.4285714285714286,0.0,0.4210526315789474,0.8627450980392157,0.5568520924675998,0.2830929081024294,0.03,0.2746174698586362,-0.0200152128653142,0
